상권_코드_명,상권_코드,기준 년 코드,기준_분기_코드,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액
광나루로52길,1000132,2017.6129032258063,2.5483870967741935,4183515.5483870967,7.612903225806452,11400814685.35484,2936763658.064516,1392355317.419355,843815614.7741935,1416087140.612903,1901850182.0,426430541.38709676,351181589.483871,1643041409.3225806,489289232.2903226
광성로6길,1000458,2017.6129032258063,2.5483870967741935,4318817.677419355,8.0,6425421065.4838705,1632194692.096774,791795379.0967742,479056130.61290324,801734457.1290323,1065604566.9032258,237903089.38709676,202892089.16129032,931642918.2258065,282597742.87096775
구로동로15길,1000626,2017.6129032258063,2.5483870967741935,2474718.8387096776,5.612903225806452,6217571432.645162,1787906246.3225806,739818136.451613,446270380.9032258,881048212.967742,971186245.0645162,219489808.2580645,193396288.77419356,718236747.516129,260219366.38709676
구로동로28길,1000627,2017.6129032258063,2.5483870967741935,2892675.2580645164,6.612903225806452,8155305651.612904,2208084275.612903,978388944.4193548,593058864.2258065,1092196606.7096775,1310907090.935484,316545021.7096774,245894462.2580645,1078128716.3225806,332101669.41935486
구로동로38길,1000628,2017.6129032258063,2.5483870967741935,2732641.870967742,5.67741935483871,5681917595.903226,1646143550.7741935,676163253.0645162,411073536.87096775,812805730.2580645,882128717.3870968,204636537.19354838,178363743.70967743,635495730.2903225,235106796.3548387
구로동로41길,1000629,2017.6129032258063,2.5483870967741935,3067119.0967741935,6.612903225806452,5511638426.645162,1595666784.419355,651633296.483871,392561179.41935486,781552667.7419355,845016405.7096775,195129944.80645162,173064241.67741936,651422108.8709677,225591797.51612905
구로동로42길,1000630,2017.6129032258063,2.5483870967741935,3141803.129032258,6.612903225806452,8237162359.709678,2348143120.483871,984898955.2903225,594666608.6774193,1153699156.2580645,1289423115.1290324,299480588.67741936,257031277.3548387,967735959.6129032,342083578.2258065
구로동로7길,1000631,2017.6129032258063,2.5483870967741935,2478066.0967741935,5.612903225806452,9707175602.774193,2784891127.0,1160822297.483871,699484874.7419355,1366431784.8064516,1526700607.8387096,343351751.3548387,303319957.2580645,1111436120.064516,410737082.2258065
구로동로8길,1000632,2017.6129032258063,2.5483870967741935,2856003.35483871,6.612903225806452,14100422983.806452,3953562740.193548,1674956737.3548386,989640835.8064516,1935559150.0,2238542992.483871,494418486.0967742,432987950.7741935,1796120407.451613,584633683.6451613
구로중앙로19길,1000633,2017.6129032258063,2.5483870967741935,2891944.5161290322,6.612903225806452,6903481212.709678,1798385608.612903,835166950.967742,532044771.516129,892179624.2903225,1132692640.0,286764454.0,206791941.93548387,938082417.6774193,281372803.7096774
구로중앙로28길,1000634,2017.6129032258063,2.5483870967741935,3203899.290322581,6.645161290322581,12078208744.64516,3034350992.387097,1469861809.2580645,961725341.7419355,1497056996.2903225,1992242823.6451614,528427554.7096774,362592262.58064514,1745004399.7096775,486946564.32258064
구로중앙로34길,1000635,2017.6129032258063,2.5483870967741935,3414976.709677419,7.0,6661908687.4838705,1780721123.2903225,816546684.032258,498209669.67741936,876991311.0645162,1087987721.0,271741895.483871,203306100.12903225,847530627.0645162,278873555.7419355
구로중앙로42길,1000636,2017.6129032258063,2.5483870967741935,4039160.419354839,8.0,4228588208.193548,1118296858.2903225,504977146.516129,290024868.7419355,540297721.1290323,685803223.3225807,149803927.38709676,125096782.83870968,637479961.9354838,176807718.03225806
구로중앙로7길,1000637,2017.6129032258063,2.5483870967741935,3255119.709677419,6.645161290322581,9205344661.32258,2513658988.0,1103065014.483871,647640278.9354838,1235651969.8387096,1479262989.032258,347790175.0,277477952.41935486,1225007841.2258065,375789452.38709676
구로중앙로8길,1000638,2017.6129032258063,2.5483870967741935,3200984.193548387,6.612903225806452,9920175083.419355,2540263043.548387,1206988159.2258065,756106902.6451613,1257096631.7096775,1648655161.3548386,417246871.7419355,294552751.6451613,1394049793.8064516,405215767.7419355
구암길,1000786,2017.6129032258063,2.5483870967741935,3345095.4838709678,7.0,9419645019.516129,2530338311.032258,1105715613.548387,636417321.8387097,1224160725.1612904,1494612649.1612904,324147670.41935486,277617532.58064514,1439869738.064516,386765457.7096774
구천면로36길,1000971,2017.6129032258063,2.5483870967741935,2868608.935483871,6.258064516129032,12122059000.096775,3454084448.0,1467049722.8064516,907314231.8064516,1686322174.8709676,1900011639.935484,452235039.67741936,389685290.2580645,1352573144.483871,512783308.2580645
구천면로41길,1000972,2017.6129032258063,2.5483870967741935,2946460.64516129,6.612903225806452,12161708740.064516,3305766842.516129,1476967851.483871,890249211.548387,1623059031.3225806,1971532315.2903225,458198169.2258065,378324296.3548387,1543202036.483871,514408985.83870965
구천면로42길,1000973,2017.6129032258063,2.5483870967741935,2831269.35483871,6.258064516129032,13790149088.064516,3787596729.354839,1674620493.8709676,1018972500.7419355,1865768838.7419355,2216378145.193548,531058635.7419355,430793890.38709676,1686509549.548387,578450304.483871
국사봉1길,1000733,2017.6129032258063,2.5483870967741935,3326656.2258064514,6.870967741935484,10665588385.548388,2750149721.870968,1298272877.612903,793292222.516129,1366140354.1290324,1809661008.1290324,404005728.483871,325866986.0,1466406770.8709676,451792715.9354839
국사봉2길,1000734,2017.6129032258063,2.5483870967741935,3235947.709677419,6.612903225806452,8755398671.483871,2242009908.225806,1071784992.516129,658317982.9032258,1102922356.3548386,1491897690.548387,335059173.7741935,268712969.516129,1210057783.3548386,374635814.2903226
국사봉길,1000735,2017.6129032258063,2.5483870967741935,3292839.8387096776,6.806451612903226,12448909302.096775,3201092195.2580647,1513645496.1612904,916730664.3870968,1598630725.8709676,2119307993.387097,470185306.0322581,375899232.61290324,1726420451.8387096,526997236.5483871
국회단지길,1000787,2017.6129032258063,2.5483870967741935,3379664.3870967743,6.645161290322581,10798073701.129032,2843135151.83871,1302450984.6451614,779496218.1612903,1388209786.2903225,1783430075.3225806,393200148.16129035,329090845.0,1521521625.7096775,457538866.0
국회대로56길,1000687,2017.6129032258063,2.5483870967741935,3367181.193548387,7.032258064516129,5920390638.612904,1517914011.8064516,748035450.8387097,522262057.83870965,717772092.0,1001004541.5806452,260985225.4516129,196164035.93548387,694307401.4193548,261945821.7419355
국회대로7길,1000581,2017.6129032258063,2.5483870967741935,2896324.0967741935,6.483870967741935,9823006945.193548,2550212381.516129,1187210175.935484,711734784.5806452,1270241597.483871,1646089358.2903225,381725924.2580645,294587422.0,1376597028.7741935,404608272.3548387
금하로14길,1000656,2017.6129032258063,2.5483870967741935,2714243.4838709678,5.741935483870968,5626149845.548388,1576310755.548387,666575160.1612903,401175447.0322581,790741064.7096775,892015966.2580645,199858348.80645162,171229274.51612905,696333555.8064516,231910272.70967743
금하로1길,1000657,2017.6129032258063,2.5483870967741935,3463250.4838709678,7.129032258064516,1805969495.064516,529191510.16129035,214002528.83870968,125379372.09677419,258399106.67741936,270816082.4516129,60805985.03225806,55794677.93548387,215071483.12903225,76508748.74193548
금하로24길,1000658,2017.6129032258063,2.5483870967741935,2813377.580645161,6.451612903225806,7045203874.129032,2086669433.612903,823322200.7419355,489303477.0322581,1043423359.0967742,1065654821.8064516,243878038.80645162,216775250.93548387,792536818.6451613,283640473.4516129
금호산2길,1000089,2017.6129032258063,2.5483870967741935,4140747.0967741935,7.612903225806452,8854307144.064516,2347859551.129032,1055770672.3870968,634396119.1612903,1153074766.3225806,1454791752.612903,316272556.83870965,267347277.7419355,1254929525.451613,369864922.41935486
금호산길,1000090,2017.6129032258063,2.5483870967741935,4155141.290322581,8.0,8791058268.64516,2336085134.225806,1048904166.9032258,626170583.8064516,1148500808.0,1448879000.548387,308443226.7419355,264747775.03225806,1239053238.032258,370274335.3548387
긴고랑로20길,1000133,2017.6129032258063,2.5483870967741935,2910818.6774193547,6.612903225806452,13237931923.258064,3536706045.516129,1596102868.451613,956517517.2258065,1711861194.967742,2179560615.387097,461427063.7096774,413579962.516129,1815743236.483871,566433419.0
긴고랑로7길,1000134,2017.6129032258063,2.5483870967741935,2830132.5161290322,6.258064516129032,8906624917.67742,2573357464.193548,1057866558.6451613,645519654.967742,1225108227.7741935,1370364003.1935484,298673431.7741935,290311354.87096775,1071803284.7096775,373620937.5483871
긴고랑로8길,1000135,2017.6129032258063,2.5483870967741935,2795122.4838709678,6.064516129032258,6353331392.419354,1794827716.419355,771915764.6451613,485033838.1935484,840739716.8064516,1011944621.1612903,220324395.83870968,212137884.32258064,738447095.1290323,277960359.9032258
긴고랑로9길,1000136,2017.6129032258063,2.5483870967741935,2872725.35483871,6.32258064516129,8971941421.35484,2536807686.7419353,1067037655.6451613,645860072.2903225,1217880967.8709676,1405217047.3225806,304161668.16129035,287853826.8064516,1131197929.064516,375924567.4516129
길음로7길,1000261,2017.6129032258063,2.5483870967741935,4567343.9677419355,8.0,6255925549.774194,1602194544.6451614,744166056.451613,444857837.0967742,793322413.0,1045596780.0967742,227641324.5483871,183002840.83870968,956476668.3225807,258667084.77419356
까치산로4길,1000582,2017.6129032258063,2.5483870967741935,2662537.8387096776,5.645161290322581,14991406835.161291,3633328377.580645,1805035504.1612904,1074900437.7096775,1797678530.064516,2592152216.0,553394069.3870968,439924600.2903226,2469035446.806452,625957653.1612903
낙성대역길,1000788,2017.6129032258063,2.5483870967741935,3276695.193548387,6.612903225806452,9976504916.32258,2600140518.709677,1262620208.064516,810421225.0645162,1204040033.612903,1575188145.0,382281136.67741936,353370476.0645161,1331761459.3225806,456681713.8064516
난계로11길,1000028,2017.6129032258063,2.5483870967741935,3681291.1612903224,7.612903225806452,5528114440.5161295,1488166023.032258,684838779.967742,446495136.8064516,728847404.6451613,920285323.0967742,223011526.77419356,176480624.12903225,618032227.548387,241957394.51612905
난계로21길,1000029,2017.6129032258063,2.5483870967741935,4094360.0967741935,8.0,6259066315.193548,1583992175.612903,770785082.2258065,488994185.9032258,788892771.1612903,1088771497.451613,258141776.6451613,189738237.12903225,822225723.0645162,267524866.0
난계로27길,1000002,2017.6129032258063,2.5483870967741935,3615827.064516129,7.612903225806452,5461794766.16129,1339411668.7096775,680507684.0,423742755.0967742,674109837.7741935,913473811.1290323,226172354.0,171522562.06451613,794809314.7096775,238044778.67741936
난계로30길,1000170,2017.6129032258063,2.5483870967741935,3041115.935483871,6.387096774193548,4775322945.193548,1168545667.1935484,595185917.2903225,369174872.32258064,596337983.3225807,789398764.032258,196784379.12903225,150176393.5483871,701159717.8387097,208559250.51612905
난곡로24길,1000789,2017.6129032258063,2.5483870967741935,2928688.9032258065,6.225806451612903,6218368659.032258,1790116201.7419355,725450812.8709677,428355675.2258065,889902867.5806452,946289942.1612903,209302394.29032257,193526386.06451613,786351554.483871,249072824.61290324
난곡로26길,1000790,2017.6129032258063,2.5483870967741935,2956845.6129032257,6.225806451612903,7303381553.709678,2073830027.2258065,855958067.8064516,503412349.2258065,1030179963.3548387,1128504678.0,246647984.22580644,225848357.87096775,943433386.6129032,295566739.38709676
난곡로34길,1000791,2017.6129032258063,2.5483870967741935,2829813.6129032257,6.225806451612903,8405060041.548388,2307453444.064516,996654316.9354838,586306467.1612903,1149251289.1612904,1340105762.7419355,294114207.2903226,255964705.96774194,1130288735.2580645,344921112.9677419
난곡로74길,1000792,2017.6129032258063,2.5483870967741935,2879795.64516129,6.258064516129032,6833002408.064516,1905749746.032258,835186500.1290323,532062534.8064516,874095509.3225807,1078185093.580645,242424525.9032258,233050181.19354838,834092961.8064516,298155355.2903226
난우길,1000793,2017.6129032258063,2.5483870967741935,2838887.709677419,6.258064516129032,9261130836.129032,2482691923.7419353,1110046280.612903,652906292.6129032,1224700951.8064516,1495928815.2903225,338555392.0,279793354.3548387,1292391725.8709676,384116099.83870965
난향길,1000794,2017.6129032258063,2.5483870967741935,3373480.709677419,7.0,4328948892.354838,1215724781.483871,507455585.2903226,297575180.83870965,593166671.9354838,672461566.8064516,150668850.29032257,130976202.16129032,585567566.1935484,175352487.3548387
남부순환로112길,1000659,2017.6129032258063,2.5483870967741935,2875915.935483871,6.612903225806452,8411672316.387096,2230933624.096774,1045001947.032258,675032984.3870968,1070087226.1935484,1392146391.8064516,346050962.87096775,270034916.2258065,1017513610.7096775,364870653.0645161
남부순환로11길,1000583,2017.6129032258063,2.5483870967741935,2896406.419354839,6.354838709677419,5350620143.741936,1472532497.096774,641947100.483871,387576063.9354839,703512516.548387,861555809.967742,181953321.12903225,171776316.5483871,702640262.8387097,227126255.19354838
남부순환로142길,1000795,2017.6129032258063,2.5483870967741935,3387565.419354839,6.935483870967742,8121068806.548388,2154028216.7419353,989847315.451613,596428625.516129,1049054124.8387097,1331034153.967742,305167599.5483871,251014945.03225806,1097393050.903226,347100774.5483871
남부순환로151길,1000796,2017.6129032258063,2.5483870967741935,2852357.0967741935,6.258064516129032,8509325138.16129,2324806374.580645,1042290771.1935484,652934560.483871,1081744160.903226,1357645402.8387096,309613597.67741936,283482173.483871,1086949268.516129,369858828.483871
남부순환로161길,1000797,2017.6129032258063,2.5483870967741935,2715798.7419354836,5.838709677419355,9596407809.67742,2670770322.322581,1168308860.7741935,731238419.548387,1228408262.096774,1509074908.8064516,331362715.516129,323891973.2258065,1214486317.580645,418866029.8064516
남부순환로172길,1000798,2017.6129032258063,2.5483870967741935,2807864.870967742,6.258064516129032,8984449467.483871,2473943235.774194,1096432428.7419355,702384644.8709677,1138572620.0,1409999574.7741935,319453573.32258064,307332203.2903226,1145763010.096774,390568176.61290324
남부순환로234길,1000799,2017.6129032258063,2.5483870967741935,3129654.0967741935,6.612903225806452,6737002386.290322,1740149551.064516,872585021.8709677,551737853.6451613,802513655.5806452,1031104154.3225807,265745674.22580644,248351469.3548387,906721574.516129,318093431.7096774
남부순환로248길,1000800,2017.6129032258063,2.5483870967741935,3376994.870967742,6.870967741935484,9287174046.967741,2444841711.870968,1162553084.2258065,724321196.2258065,1157653842.7741935,1475552184.548387,357016759.9354839,316534706.4516129,1235671959.548387,413028601.38709676
남부순환로317길,1000848,2017.6129032258063,2.5483870967741935,5465323.838709678,8.64516129032258,5935557148.258064,1361140084.516129,755788217.7419355,451571483.67741936,697901284.2903225,1067557940.2903225,274766476.2903226,166607262.70967743,906271160.7096775,253953238.03225806
남부순환로325길,1000849,2017.6129032258063,2.5483870967741935,5487017.9677419355,8.64516129032258,6181387629.387096,1393759245.387097,791366052.3870968,494583481.87096775,704017320.967742,1110808386.032258,304302647.3548387,177416906.83870968,945519071.032258,259614517.51612905
남부순환로339길,1000850,2017.6129032258063,2.5483870967741935,5508806.096774193,8.709677419354838,4968337572.548388,1116359864.3225806,632113800.1612903,388823669.0,574563688.7741935,907967864.6451613,230590409.38709676,140389758.19354838,764594385.032258,212934133.03225806
남부순환로33길,1000512,2017.6129032258063,2.5483870967741935,2739257.8387096776,5.967741935483871,9430096254.35484,2465506217.451613,1144613677.6774194,683101993.3225807,1238847424.1935484,1564385459.967742,370729625.58064514,279562231.67741936,1291973405.2258065,391376219.2580645
남부순환로365길,1000893,2017.6129032258063,2.5483870967741935,5465876.419354838,9.0,10161925774.64516,2303447378.806452,1274166319.7741935,768092691.451613,1171654296.548387,1839837093.548387,438152092.9677419,287653431.5483871,1641843414.3548386,437079055.6451613
