abbr_last,상권업종대분류코드,상권업종대분류명,상가업소번호,상호명,지점명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,abbr
신림로29길,D,소매,18,18,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2,18,18,18,18,1,18,16,18,18,18,9,5,0,18,18,18
신림로30길,D,소매,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,0,2,0,2,2,2
신림로31가길,D,소매,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,2,1,2,2,2,0,0,0,2,2,2
신림로32길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
신림로36길,D,소매,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,1,7,7,7,0,3,0,7,7,7
신림로39길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
신림로3가길,D,소매,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,0,0,2,2,2
신림로3길,D,소매,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,6,1,0,8,8,8
신림로43길,D,소매,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,2,0,0,0,2,2,2
신림로44길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1
신림로46길,D,소매,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1
신림로48가길,D,소매,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,2,0,2,0,2,2,2
신림로48길,D,소매,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,1,0,0,4,4,4
신림로53가길,D,소매,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,0,1,0,2,2,2
신림로54길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
신림로56길,D,소매,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,0,0,0,3,3,3
신림로58가길,D,소매,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,1,1,0,3,3,3
신림로58길,D,소매,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2,11,8,11,11,11,2,6,0,11,11,11
신림로59길,D,소매,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,3,3,3,0,1,0,3,3,3
신림로64길,D,소매,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,1,0,2,2,2
신림로65길,D,소매,6,6,1,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,5,6,6,6,0,4,0,6,6,6
신림로66길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1
신림로67길,D,소매,3,3,0,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,1,3,3,3,0,3,0,3,3,3
신림로68길,D,소매,7,7,2,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,1,7,7,7,0,6,0,7,7,7
신림로70길,D,소매,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,0,4,4,4,0,3,0,4,4,4
신림로71길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1
신림로73길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
신림로7길,D,소매,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1
신림로7나길,D,소매,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,2,0,1,0,2,2,2
신림로8길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1
신목로,D,소매,53,53,10,53,53,53,53,52,52,53,53,53,53,53,53,53,53,53,53,53,53,48,53,53,53,53,7,53,16,53,53,53,14,27,0,53,53,53
신목로12길,D,소매,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,1,5,3,5,5,5,0,5,0,5,5,5
신목로14길,D,소매,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,0,7,7,7,3,3,0,7,7,7
신목로2길,D,소매,13,13,1,13,13,13,13,12,12,13,13,13,13,13,13,13,13,13,13,13,13,11,13,13,13,13,6,13,2,13,13,13,5,6,0,13,13,13
신목로4길,D,소매,32,32,2,32,32,32,32,31,31,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,7,32,0,32,32,32,12,13,0,32,32,32
신목로5길,D,소매,19,19,0,19,19,19,19,17,17,19,19,19,19,19,19,19,19,19,19,19,19,15,19,19,19,19,4,19,6,19,19,19,6,9,0,19,19,19
신목로6길,D,소매,15,15,1,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,4,15,1,15,15,15,5,3,0,15,15,15
신목로7길,D,소매,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,2,1,0,3,3,3
신반포로,D,소매,1424,1424,120,1424,1424,1424,1424,1373,1373,1424,1424,1424,1424,1424,1424,1424,1424,1424,1424,1424,1424,1337,1424,1424,1424,1424,91,1424,1417,1424,1424,1424,249,983,0,1424,1424,1424
신반포로11길,D,소매,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,0,0,3,3,3
신반포로15길,D,소매,26,26,0,26,26,26,26,24,24,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,0,26,26,26,26,26,5,8,0,26,26,26
신반포로16길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
신반포로23길,D,소매,14,14,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,7,14,14,14,14,3,14,12,14,14,14,5,7,0,14,14,14
신반포로33길,D,소매,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7,0,7,4,7,7,7,1,2,0,7,7,7
신반포로3길,D,소매,41,41,3,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,0,41,41,41,41,0,41,41,41,41,41,2,20,0,41,41,41
신반포로41길,D,소매,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,3,0,4,4,4
신반포로42길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
신반포로43길,D,소매,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,5,10,10,10,0,9,0,10,10,10
신반포로45길,D,소매,13,13,1,13,13,13,13,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6,13,9,13,13,13,1,7,0,13,13,13
신반포로47길,D,소매,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,6,7,7,7,0,7,0,7,7,7
신사로,D,소매,15,15,4,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2,15,10,15,15,15,0,5,0,15,15,15
신사로12길,D,소매,2,2,0,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,2,0,1,0,2,2,2
신사로14길,D,소매,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,12,0,12,12,12,1,12,0,12,12,12
신사로20길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1
신사로22길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1
신수로,D,소매,19,19,2,19,19,19,19,18,18,19,19,19,19,19,19,19,19,19,19,19,19,5,19,19,19,19,0,19,13,19,19,19,4,7,0,19,19,19
신수로2길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
신수로3길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
신원로,D,소매,33,33,3,33,33,33,33,32,32,33,33,33,33,33,33,33,33,33,33,33,33,31,33,33,33,33,3,33,24,33,33,33,1,20,0,33,33,33
신원로1길,D,소매,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,0,2,0,2,2,2
신원로2길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1
신원로3가길,D,소매,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,0,5,5,5,0,2,0,5,5,5
신원로3길,D,소매,16,16,0,16,16,16,16,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,11,16,0,16,16,16,1,5,0,16,16,16
신원로3나길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1
신원로3다길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1
신원로3마길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1
신원로5길,D,소매,19,19,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,19,0,19,19,19,1,19,0,19,19,19
신월로,D,소매,138,138,39,138,138,138,138,133,133,138,138,138,138,138,138,138,138,138,138,138,138,137,138,138,138,138,2,138,43,138,138,138,12,87,0,138,138,138
신월로10길,D,소매,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,3,4,4,4,0,3,0,4,4,4
신월로11길,D,소매,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,0,0,2,2,2
신월로13길,D,소매,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,0,1,0,2,2,2
신월로15길,D,소매,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,8,1,8,8,8,1,4,0,8,8,8
신월로16길,D,소매,10,10,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,2,10,10,10,0,10,0,10,10,10
신월로17길,D,소매,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
신월로19길,D,소매,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,2,0,2,0,2,2,2
신월로20길,D,소매,7,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,0,7,7,7,7,7,3,5,0,7,7,7
신월로22길,D,소매,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,0,2,0,2,2,2
신월로27길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1
신월로36길,D,소매,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,0,4,4,4,0,1,0,4,4,4
신월로38길,D,소매,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,0,2,0,2,2,2
신월로5길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
신월로9길,D,소매,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,0,4,4,4,4,4,3,0,0,4,4,4
신이문로,D,소매,16,16,2,16,16,16,16,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,5,16,0,16,16,16,6,7,0,16,16,16
신이문로12길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1
신이문로18길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1
신이문로22길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1
신이문로6길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1
신이문로8길,D,소매,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,2,1,0,0,2,2,2
신이문로9길,D,소매,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,2,2,2
신정로,D,소매,30,30,2,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,5,30,30,30,30,4,30,30,30,30,30,15,8,0,30,30,30
신정로11길,D,소매,12,12,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4,12,12,12,12,0,12,9,12,12,12,5,7,0,12,12,12
신정로13길,D,소매,9,9,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,9,9,9,9,0,9,9,9,9,9,1,4,0,9,9,9
신정로14길,D,소매,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,2,2,0,3,3,3
신정로7길,D,소매,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,12,12,12,12,9,12,11,12,12,12,3,7,0,12,12,12
신정이펜1로,D,소매,20,20,5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,4,20,20,20,20,0,20,19,20,20,20,8,6,0,20,20,20
신정이펜2로,D,소매,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7,2,7,7,7,7,7,0,2,0,7,7,7
신정중앙로,D,소매,32,32,4,32,32,32,32,30,30,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2,32,6,32,32,32,4,21,0,32,32,32
신정중앙로10길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
신정중앙로12길,D,소매,3,3,0,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,0,0,0,3,3,3
신정중앙로15길,D,소매,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,0,0,0,2,2,2
신정중앙로16길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
신정중앙로17길,D,소매,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,0,1,0,2,2,2
신정중앙로19길,D,소매,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,2,5,5,5,0,4,0,5,5,5
신정중앙로21길,D,소매,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,2,5,5,5,2,2,0,5,5,5
신정중앙로23길,D,소매,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,0,3,0,3,3,3
신정중앙로2길,D,소매,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,0,2,2,2
신정중앙로4길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1
신정중앙로6길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1
신촌로,D,소매,386,386,144,386,386,386,386,358,358,386,386,386,386,386,386,386,386,386,386,386,386,381,386,386,386,386,22,386,232,386,386,386,8,295,0,386,386,386
신촌로10길,D,소매,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,0,0,3,3,3
신촌로11길,D,소매,8,8,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,8,0,8,8,8,1,3,0,8,8,8
신촌로12가길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1
신촌로12길,D,소매,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,0,6,6,6,0,6,0,6,6,6
신촌로12나길,D,소매,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,2,4,4,4,0,4,0,4,4,4
신촌로12다길,D,소매,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,2,3,3,3,0,3,0,3,3,3
신촌로14길,D,소매,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,2,0,3,3,3
신촌로18길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1
신촌로1길,D,소매,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,2,0,2,2,2,0,2,0,2,2,2
신촌로20길,D,소매,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,0,2,0,2,2,2
신촌로22길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1
신촌로24길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1
신촌로24안길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1
신촌로26길,D,소매,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1
신촌로27길,D,소매,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,0,4,4,4,0,3,0,4,4,4
신촌로27안길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1
신촌로28가길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1
신촌로29길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1
신촌로2길,D,소매,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1
신촌로2안길,D,소매,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,0,1,0,2,2,2
신촌로30길,D,소매,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,0,3,3,3,0,2,0,3,3,3
신촌로31길,D,소매,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,0,2,0,3,3,3
신촌로31안길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1
신촌로34길,D,소매,6,6,2,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,0,6,6,6,0,4,0,6,6,6
신촌로35길,D,소매,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,0,5,4,5,5,5,2,2,0,5,5,5
신촌로37길,D,소매,41,41,2,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,10,41,41,41,41,5,41,0,41,41,41,0,6,0,41,41,41
신촌로37안길,D,소매,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,0,0,0,2,2,2
신촌로3가길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
신촌로3길,D,소매,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,1,2,0,3,3,3
신촌로4길,D,소매,10,10,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,5,10,10,10,0,6,0,10,10,10
신촌로6길,D,소매,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,0,3,3,3,0,2,0,3,3,3
신촌로7길,D,소매,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,0,1,0,3,3,3
신촌로7안길,D,소매,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,2,0,0,0,2,2,2
신촌로9길,D,소매,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,0,2,0,3,3,3
신촌역로,D,소매,20,20,7,20,20,20,20,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,14,20,20,20,1,14,0,20,20,20
신풍로,D,소매,48,48,7,48,48,48,48,45,45,48,48,48,48,48,48,48,48,48,48,48,48,7,48,48,48,48,4,48,16,48,48,48,21,36,0,48,48,48
신풍로12나길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1
신풍로16길,D,소매,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,2,0,1,0,2,2,2
신풍로20길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
신풍로23길,D,소매,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,1,2,0,2,2,2,0,0,0,2,2,2
신풍로24길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1
신풍로25가길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1
신풍로25길,D,소매,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
신풍로8길,D,소매,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,0,2,2,2,0,2,0,2,2,2
신흥로,D,소매,47,47,4,47,47,47,47,46,46,47,47,47,47,47,47,47,47,47,47,47,47,46,47,47,47,47,15,47,11,47,47,47,0,35,0,47,47,47
신흥로11길,D,소매,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,0,3,3,3,0,0,0,3,3,3
신흥로11나길,D,소매,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,2,2,2,0,2,0,2,2,2
